self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
21322	False	False	-0.7228319644927979	0.6549922998027	10	4086	8618	8618	38.7531418800354	-37.5386883020401	5380.962881393003	5388.184073351257	0	0.23113266596606458	0.0044967674495283595	-0.004355846867259237	0.008512197161257748	0.008517915566012795
21323	False	True	0.579003095626831	0.4546521135727346	10	4086	8619	8618	39.33214497566223	-37.5386883020401	5381.298125977748	5388.184073351257	None	None	None	None	None	None
21324	True	False	-1.703964114189148	1.6703852951043388	10	4086	8619	8619	39.33214497566223	-39.24265241622925	5381.298125977748	5391.087567053703	0	0.2245230735675411	0.004563423248133453	-0.004553040076137516	0.008511470499981771	0.008519209747273009
21325	True	True	0.8272559642791748	1.247320566005584	10	4086	8619	8620	39.33214497566223	-38.41539645195007	5381.298125977748	5391.771919484138	None	None	None	None	None	None
21326	False	False	0.17924797534942627	0.9389857882492123	10	4086	8620	8620	39.51139295101166	-38.41539645195007	5381.330255814415	5391.771919484138	0	0.22640514590177369	0.004583688277379543	-0.004456542511827154	0.008510507160481353	0.008518767945070404
21327	True	True	-0.264872670173645	0.4291081236228962	10	4086	8620	8621	39.51139295101166	-38.68026912212372	5381.330255814415	5391.8420770155435	None	None	None	None	None	None
21328	False	False	0.40368103981018066	0.27526565824808813	10	4086	8621	8621	39.91507399082184	-38.68026912212372	5381.493214196317	5391.8420770155435	0	0.22447377432020077	0.004629981903586804	-0.0044867496951773245	0.008509645842658843	0.008517833308974107
21329	True	True	-2.311034917831421	1.0801059038505514	10	4086	8621	8622	39.91507399082184	-40.99130403995514	5381.493214196317	5397.182959406981	None	None	None	None	None	None
21330	False	False	2.8341792821884155	1.3799375046679216	10	4086	8622	8622	42.749253273010254	-40.99130403995514	5389.525786399902	5397.182959406981	0	0.21005243086462355	0.004958159739388802	-0.004754268619804586	0.008514985352179129	0.008521045757668887
21331	False	True	0.440732479095459	0.6575172924307537	10	4086	8623	8622	43.18998575210571	-40.99130403995514	5389.7200315180335	5397.182959406981	None	None	None	None	None	None
21332	True	False	-1.2941113710403442	0.9529670843386242	10	4086	8623	8623	43.18998575210571	-42.28541541099548	5389.7200315180335	5398.857683647638	0	0.2052906361913368	0.005008696016711784	-0.004903793970891277	0.008514147803255781	0.008521369493277305
21333	False	True	-0.08833050727844238	1.507003804378229	10	4086	8624	8623	43.10165524482727	-42.28541541099548	5389.727833796548	5398.857683647638	None	None	None	None	None	None
21334	True	False	-0.25716733932495117	0.6660333726622412	10	4086	8624	8624	43.10165524482727	-42.542582750320435	5389.727833796548	5398.923818688053	0	0.2048295330367993	0.004997872825235073	-0.0049330453096382695	0.008513167363993228	0.00852043154781961
21335	False	True	0.03293919563293457	0.11602044612430973	10	4086	8625	8624	43.134594440460205	-42.542582750320435	5389.728918787158	5398.923818688053	None	None	None	None	None	None
21336	True	False	-0.3051755428314209	0.6626259157001755	10	4086	8625	8625	43.134594440460205	-42.847758293151855	5389.728918787158	5399.016950799995	0	0.20390740134546387	0.005001112398893937	-0.004967856033988621	0.008512180889329951	0.008519514733003738
21337	True	True	0.7485250234603882	1.045682026035891	10	4086	8625	8626	43.134594440460205	-42.09923326969147	5389.728918787158	5399.577240510742	None	None	None	None	None	None
21338	False	False	0.9755569696426392	0.7924031951436206	10	4086	8626	8626	44.110151410102844	-42.09923326969147	5390.680630188176	5399.577240510742	0	0.20330536712444708	0.005113627568989433	-0.004880504668408471	0.008511937701191035	0.008518974871365097
21339	True	True	0.20781254768371582	0.4556632573644208	10	4086	8626	8627	44.110151410102844	-41.89142072200775	5390.680630188176	5399.620426565717	None	None	None	None	None	None
21340	False	False	-1.8681546449661255	1.2554192764871033	10	4086	8627	8627	42.24199676513672	-41.89142072200775	5394.170631965685	5399.620426565717	0	0.20904020590055167	0.004896487395982	-0.004855850321317695	0.008513720483056032	0.008518023015404916
21341	True	True	1.0221093893051147	0.828817264568741	10	4086	8627	8628	42.24199676513672	-40.86931133270264	5394.170631965685	5400.665134169422	None	None	None	None	None	None
21342	False	False	-0.18812406063079834	0.4395195117780162	10	4086	8628	8628	42.05387270450592	-40.86931133270264	5394.206022627874	5400.665134169422	0	0.21241557487345236	0.00487411598336879	-0.0047368232884449045	0.008512763066975938	0.008517867375688168
21343	False	True	0.8493551015853882	0.8191116538349519	10	4086	8629	8628	42.90322780609131	-40.86931133270264	5394.927426716462	5400.665134169422	None	None	None	None	None	None
21344	True	False	0.042743802070617676	1.7773032958513824	10	4086	8629	8629	42.90322780609131	-40.82656753063202	5394.927426716462	5400.666961202038	0	0.21017795537368256	0.004971981435402863	-0.004731320840263301	0.008512339073213932	0.00851688197491892
21345	True	True	-1.24582040309906	0.8813117239489117	10	4086	8629	8630	42.90322780609131	-42.07238793373108	5394.927426716462	5402.219029678816	None	None	None	None	None	None
21346	False	False	0.1094045639038086	0.40057921611378333	10	4086	8630	8630	43.01263236999512	-42.07238793373108	5394.939396075065	5402.219029678816	0	0.20645386975308222	0.004984082545770002	-0.004875131857906266	0.008511361252442477	0.008517109233196304
21347	True	True	0.08791017532348633	0.8130026227892131	10	4086	8630	8631	43.01263236999512	-41.98447775840759	5394.939396075065	5402.226757877742	None	None	None	None	None	None
21348	False	False	0.4975779056549072	1.3469043020530194	10	4086	8631	8631	43.510210275650024	-41.98447775840759	5395.186979847262	5402.226757877742	0	0.20533361177345566	0.005041155170391614	-0.004864381619558289	0.008510566426055419	0.008516129156793452
21349	True	True	-0.3150486946105957	1.0848040894694577	10	4086	8631	8632	43.510210275650024	-42.29952645301819	5395.186979847262	5402.326013557718	None	None	None	None	None	None
21350	False	False	-0.48756837844848633	0.5463977763330377	10	4086	8632	8632	43.02264189720154	-42.29952645301819	5395.424702770924	5402.326013557718	0	0.20580974335966246	0.004984087337488593	-0.004900315854149466	0.008509771791742369	0.008515218344647026
21351	True	True	0.43863236904144287	1.1341137354533686	10	4086	8632	8633	43.02264189720154	-41.860894083976746	5395.424702770924	5402.518411912889	None	None	None	None	None	None
21352	False	False	0.4671097993850708	0.8611518024425635	10	4086	8633	8633	43.48975169658661	-41.860894083976746	5395.642894335605	5402.518411912889	0	0.20573615072844648	0.0050376174790439715	-0.004848939428237779	0.008508954390433723	0.008514386936646653
21353	True	True	-0.31053733825683594	0.6508650541856866	10	4086	8633	8634	43.48975169658661	-42.17143142223358	5395.642894335605	5402.614845351341	None	None	None	None	None	None
21354	False	False	-0.33214783668518066	0.5145006978473816	10	4086	8634	8634	43.15760385990143	-42.17143142223358	5395.75321652102	5402.614845351341	0	0.20579760529830032	0.00499856426452414	-0.004884344616890616	0.00850805844669808	0.008513474353776085
21355	False	True	0.4483684301376343	0.4725603161422356	10	4086	8635	8634	43.60597229003906	-42.17143142223358	5395.9542507701635	5402.614845351341	None	None	None	None	None	None
21356	True	False	-0.39035069942474365	1.9590945168514367	10	4086	8635	8635	43.60597229003906	-42.561782121658325	5395.9542507701635	5402.767219019882	0	0.2035106379326167	0.005049909935152179	-0.004928984611657015	0.008507228041156941	0.008512605416880956
21357	True	True	0.09217679500579834	0.6430338468431245	10	4086	8635	8636	43.60597229003906	-42.46960532665253	5395.9542507701635	5402.77571558142	None	None	None	None	None	None
21358	False	False	0.38210952281951904	0.3225053362306909	10	4086	8636	8636	43.98808181285858	-42.46960532665253	5396.100258457593	5402.77571558142	0	0.20272397347329696	0.005093571307649211	-0.004917740311099181	0.008506354948347528	0.008511627075355058
21359	True	True	0.3772854804992676	0.5372322346163685	10	4086	8636	8637	43.98808181285858	-42.09231984615326	5396.100258457593	5402.918059915215	None	None	None	None	None	None
21360	False	False	0.23270535469055176	0.45982457848319314	10	4086	8637	8637	44.22078716754913	-42.09231984615326	5396.154410239695	5402.918059915215	0	0.2031189970516608	0.005119924414443572	-0.004873488461983705	0.008505410843774248	0.008510756579058679
21361	False	True	-0.11910176277160645	0.458454022699641	10	4086	8638	8637	44.10168540477753	-42.09231984615326	5396.1685954695895	5402.918059915215	None	None	None	None	None	None
21362	True	False	-1.849482774734497	1.2261667994482082	10	4086	8638	8638	44.10168540477753	-43.941802620887756	5396.1685954695895	5406.338646449255	0	0.19848417334438967	0.00510554357545468	-0.005087034339070127	0.008504438295160217	0.008512450212161973
21363	True	True	-0.5681149959564209	1.0777280889828376	10	4086	8638	8639	44.10168540477753	-44.50991761684418	5396.1685954695895	5406.661401097886	None	None	None	None	None	None
21364	False	False	1.9881151914596558	1.3294123214747202	10	4086	8639	8639	46.08980059623718	-44.50991761684418	5400.121197484103	5406.661401097886	0	0.19174903512545965	0.005335085148308506	-0.005152207155555525	0.0085065513637895	0.008511714316289427
21365	True	True	-2.5843650102615356	2.916505010422682	10	4086	8639	8640	46.08980059623718	-47.09428262710571	5400.121197484103	5413.34034360415	None	None	None	None	None	None
21366	False	False	2.142372965812683	1.9251064235983932	10	4086	8640	8640	48.232173562049866	-47.09428262710571	5404.710959408748	5413.34034360415	0	0.17971323944180068	0.0055824274956076236	-0.005450727155915013	0.008509162356763116	0.008515962900690382
21367	False	True	1.451825737953186	0.5155275961371188	10	4086	8641	8640	49.68399930000305	-47.09428262710571	5406.8187573821315	5413.34034360415	None	None	None	None	None	None
21368	True	False	-0.555702805519104	1.3405186551850505	10	4086	8641	8641	49.68399930000305	-47.64998543262482	5406.8187573821315	5413.649149212211	0	0.17472551759097565	0.00574979739613506	-0.005514406368779634	0.00850982361891114	0.008515215422868446
21369	True	True	-0.14596664905548096	0.8743950339761142	10	4086	8641	8642	49.68399930000305	-47.7959520816803	5406.8187573821315	5413.6704554748485	None	None	None	None	None	None
21370	False	False	-0.13709986209869385	0.4667524884763026	10	4086	8642	8642	49.54689943790436	-47.7959520816803	5406.83755375432	5413.6704554748485	0	0.17470401388556706	0.005733267697049798	-0.005530658653283996	0.008508854912282302	0.008514245548072268
21371	False	True	-1.071533203125	0.8474226963496392	10	4086	8643	8642	48.47536623477936	-47.7959520816803	5407.985737159719	5413.6704554748485	None	None	None	None	None	None
21372	True	False	1.4971975088119507	1.2259395006996527	10	4086	8643	8643	48.47536623477936	-46.29875457286835	5407.985737159719	5415.912055855241	0	0.18117346318845784	0.005608627355638014	-0.005356792152362414	0.008508783317800934	0.008515035642598229
21373	True	True	-0.1907036304473877	0.721387045087539	10	4086	8643	8644	48.47536623477936	-46.489458203315735	5407.985737159719	5415.948423729907	None	None	None	None	None	None
21374	False	False	-0.7924606800079346	1.2402940818602133	10	4086	8644	8644	47.68290555477142	-46.489458203315735	5408.613731089077	5415.948423729907	0	0.18270870096236874	0.005516300966539961	-0.005378234405751473	0.008508299850604415	0.008514077505766835
21375	True	True	0.1057131290435791	1.0918742954229117	10	4086	8644	8645	47.68290555477142	-46.383745074272156	5408.613731089077	5415.959598995559	None	None	None	None	None	None
21376	False	False	0.8407518863677979	1.3346467037616208	10	4086	8645	8645	48.52365744113922	-46.383745074272156	5409.320594823508	5415.959598995559	0	0.18085146792614037	0.005612915840501934	-0.005365384045606958	0.008507864200790161	0.008513102291789868
21377	True	True	-1.4048340320587158	0.7802933568204082	10	4086	8645	8646	48.52365744113922	-47.78857910633087	5409.320594823508	5417.93315765319	None	None	None	None	None	None
21378	False	False	0.8847850561141968	1.072825640056422	10	4086	8646	8646	49.40844249725342	-47.78857910633087	5410.103439419031	5417.93315765319	0	0.1751490024115233	0.005714601260380918	-0.005527247178617959	0.00850748783795494	0.008513656430089028
21379	True	True	-0.9974607229232788	2.064594443802278	10	4086	8646	8647	49.40844249725342	-48.78603982925415	5410.103439419031	5418.928085546965	None	None	None	None	None	None
21380	False	False	1.1006247997283936	1.6402245658992172	10	4086	8647	8647	50.50906729698181	-48.78603982925415	5411.3148143688095	5418.928085546965	0	0.17002252867302076	0.005841224389612792	-0.005641961354140644	0.00850744628408726	0.008513444685520392
21381	True	True	-0.5163865089416504	1.1792638154765314	10	4086	8647	8648	50.50906729698181	-49.3024263381958	5411.3148143688095	5419.194740573582	None	None	None	None	None	None
21382	False	False	-0.9936525821685791	0.7045051707609389	10	4086	8648	8648	49.51541471481323	-49.3024263381958	5412.30215982286	5419.194740573582	0	0.1711996228468562	0.005725649250094037	-0.005701020621900532	0.008507247588709401	0.008512665061228223
21383	True	True	0.5614943504333496	0.4298585017070309	10	4086	8648	8649	49.51541471481323	-48.74093198776245	5412.30215982286	5419.51001647915	None	None	None	None	None	None
21384	False	False	-1.19921875	1.1174764780544137	10	4086	8649	8649	48.31619596481323	-48.74093198776245	5413.740285433212	5419.51001647915	0	0.17555391203172177	0.005586333213644726	-0.005635441321281356	0.008507404707475073	0.00851193339559007
21385	True	True	1.4167873859405518	1.2873821172893827	10	4086	8649	8650	48.31619596481323	-47.3241446018219	5413.740285433212	5421.517302976111	None	None	None	None	None	None
21386	False	False	0.5467278957366943	0.3489090474890304	10	4086	8650	8650	48.86292386054993	-47.3241446018219	5414.039196825189	5421.517302976111	0	0.17774698725232357	0.0056488929318554825	-0.005470999375933167	0.008506651177456	0.008512537761636107
21387	False	True	0.2226177453994751	0.6209139337917264	10	4086	8651	8650	49.0855416059494	-47.3241446018219	5414.088755485755	5421.517302976111	None	None	None	None	None	None
21388	True	False	-0.142539381980896	0.7992160206558054	10	4086	8651	8651	49.0855416059494	-47.466683983802795	5414.088755485755	5421.537620451527	0	0.17683605447433975	0.005673973136741348	-0.0054868436000234415	0.008505704782657976	0.008511568457070611
21389	False	True	-0.7617189884185791	0.8185513515301466	10	4086	8652	8651	48.32382261753082	-47.466683983802795	5414.668971303073	5421.537620451527	None	None	None	None	None	None
21390	True	False	-0.4850877523422241	0.8901751528172923	10	4086	8652	8652	48.32382261753082	-47.95177173614502	5414.668971303073	5421.772930578999	0	0.1775355149500571	0.005585277695045171	-0.005542275975051436	0.008505184122910873	0.008510765154500116
21391	False	True	0.6796681880950928	1.1612324672108514	10	4086	8653	8652	49.003490805625916	-47.95177173614502	5415.130920148981	5421.772930578999	None	None	None	None	None	None
21392	True	False	-0.9310258626937866	0.6041584626277796	10	4086	8653	8653	49.003490805625916	-48.882797598838806	5415.130920148981	5422.639739736003	0	0.17355426475683894	0.005663179337296419	-0.0056492312029167695	0.008504557945232971	0.00851045364238561
21393	False	True	2.151357650756836	0.8326149565619971	10	4086	8654	8653	51.15484845638275	-48.882797598838806	5419.759259890451	5422.639739736003	None	None	None	None	None	None
21394	True	False	-1.064579725265503	0.8188253535418255	10	4086	8654	8654	51.15484845638275	-49.94737732410431	5419.759259890451	5423.773069727449	0	0.1658127482264517	0.005911121846126965	-0.005771594329108425	0.008507189073861795	0.008510349896284398
21395	False	True	-0.3967481851577759	0.9973234792291947	10	4086	8655	8654	50.758100271224976	-49.94737732410431	5419.916669012877	5423.773069727449	None	None	None	None	None	None
21396	True	False	0.7169431447982788	0.6611097619957178	10	4086	8655	8655	50.758100271224976	-49.23043417930603	5419.916669012877	5424.2870772003225	0	0.16849725990200204	0.005864598529315422	-0.005688091759596306	0.008506333320090782	0.008509776248625691
21397	False	True	-0.3128710985183716	0.9970442720350121	10	4086	8656	8655	50.445229172706604	-49.23043417930603	5420.014557337165	5424.2870772003225	None	None	None	None	None	None
21398	True	False	0.3135254383087158	0.9230292873875783	10	4086	8656	8656	50.445229172706604	-48.916908740997314	5420.014557337165	5424.38537540079	0	0.1700172800130077	0.005827776013482741	-0.005651214041242758	0.00850543026197095	0.008508872999554303
21399	True	True	0.44975602626800537	0.6186431878938805	10	4086	8656	8657	50.445229172706604	-48.46715271472931	5420.014557337165	5424.587655883954	None	None	None	None	None	None
21400	False	False	-0.2608102560043335	0.9520178929976026	10	4086	8657	8657	50.18441891670227	-48.46715271472931	5420.082579326801	5424.587655883954	0	0.17175264933576917	0.005796975732551954	-0.005598608376427089	0.008504503487566947	0.008508052686567864
21401	True	True	-0.0776665210723877	0.9466787816461135	10	4086	8657	8658	50.18441891670227	-48.5448192358017	5420.082579326801	5424.5936879724495	None	None	None	None	None	None
21402	False	False	0.12906301021575928	1.0369403212844617	10	4086	8658	8658	50.31348192691803	-48.5448192358017	5420.099236587408	5424.5936879724495	0	0.17124773409327326	0.005811212973772006	-0.005606932228667325	0.008503533078226239	0.008507074021032722
21403	True	True	0.9786128997802734	0.7609537125089787	10	4086	8658	8659	50.31348192691803	-47.56620633602142	5420.099236587408	5425.551371180066	None	None	None	None	None	None
21404	False	False	-1.5883008241653442	0.9414113812675708	10	4086	8659	8659	48.725181102752686	-47.56620633602142	5422.621936095453	5425.551371180066	0	0.17762619103531713	0.005627114112802019	-0.005493267852641347	0.008504543814230305	0.008506850907498397
21405	True	True	-0.2777048349380493	0.53210662566336	10	4086	8659	8660	48.725181102752686	-47.84391117095947	5422.621936095453	5425.628491155415	None	None	None	None	None	None
21406	False	False	-0.26147425174713135	0.2517388868041195	10	4086	8660	8660	48.463706851005554	-47.84391117095947	5422.690304879779	5425.628491155415	0	0.17758725754140803	0.00559627099896138	-0.005524701059002248	0.008503617643648528	0.008505926615511177
21407	False	True	1.2174794673919678	1.2603018056904887	10	4086	8661	8660	49.68118631839752	-47.84391117095947	5424.172561133301	5425.628491155415	None	None	None	None	None	None
21408	True	False	-0.08669888973236084	0.530925368948445	10	4086	8661	8661	49.68118631839752	-47.93061006069183	5424.172561133301	5425.636007852895	0	0.1743649391229773	0.005736195164345632	-0.0055340734396365126	0.00850378701586205	0.008504949627740626
21409	True	True	-0.5587011575698853	0.5763556539901202	10	4086	8661	8662	49.68118631839752	-48.48931121826172	5424.172561133301	5425.948154836366	None	None	None	None	None	None
21410	False	False	0.3715822696685791	0.48715988482794614	10	4086	8662	8662	50.0527685880661	-48.48931121826172	5424.310634516433	5425.948154836366	0	0.1720827299628051	0.005778430915269695	-0.005597934797767458	0.00850291012196175	0.008504207485122225
21411	False	True	-0.3479398488998413	0.3547193918805789	10	4086	8663	8662	49.70482873916626	-48.48931121826172	5424.431696654886	5425.948154836366	None	None	None	None	None	None
21412	True	False	-0.8153316974639893	0.47733690259354944	10	4086	8663	8663	49.70482873916626	-49.30464291572571	5424.431696654886	5426.612920613255	0	0.1709495941024861	0.005737599992977752	-0.0056914051616906046	0.00850202659070485	0.008503739472001526
21413	True	True	1.7011812925338745	0.7826781503311651	10	4086	8663	8664	49.70482873916626	-47.60346162319183	5424.431696654886	5429.506938403321	None	None	None	None	None	None
21414	False	False	-0.3834371566772461	0.6355753462344182	10	4086	8664	8664	49.321391582489014	-47.60346162319183	5424.578720708007	5429.506938403321	0	0.17611365260712314	0.0056926813922540415	-0.005494397694274219	0.008501163900737203	0.008505039921319324
21415	False	True	-0.33912110328674316	0.7938068310610049	10	4086	8665	8664	48.98227047920227	-47.60346162319183	5424.693723830701	5429.506938403321	None	None	None	None	None	None
21416	True	False	0.1675882339477539	0.7562829717448665	10	4086	8665	8665	48.98227047920227	-47.43587338924408	5424.693723830701	5429.535024219479	0	0.17737681919310283	0.005652887533664428	-0.005474422780062791	0.008500275899476146	0.008504081784347296
21417	True	True	-0.6001665592193604	1.5634518046130665	10	4086	8665	8666	48.98227047920227	-48.03603994846344	5424.693723830701	5429.895224118284	None	None	None	None	None	None
21418	False	False	-0.7290040254592896	0.5201090996446425	10	4086	8666	8666	48.25326645374298	-48.03603994846344	5425.225170699837	5429.895224118284	0	0.1777083798893604	0.0055681129071939745	-0.0055430463822367226	0.008499717740164458	0.008503377318209849
21419	False	True	1.7399418354034424	1.0020339645748777	10	4086	8667	8666	49.99320828914642	-48.03603994846344	5428.252568290424	5429.895224118284	None	None	None	None	None	None
21420	True	False	-0.1437692642211914	1.3260903882940056	10	4086	8667	8667	49.99320828914642	-48.17980921268463	5428.252568290424	5429.915893719619	0	0.1730756689366456	0.005768225255468608	-0.005558994947811772	0.008501092593660471	0.008502411098348067
21421	False	True	-0.027959108352661133	0.9208415557293108	10	4086	8668	8667	49.96524918079376	-48.17980921268463	5428.253350002164	5429.915893719619	None	None	None	None	None	None
21422	True	False	0.0744626522064209	0.7197052759695737	10	4086	8668	8668	49.96524918079376	-48.10534656047821	5428.253350002164	5429.921438406193	0	0.17332744061155297	0.005764334238670254	-0.005549763101116545	0.008500112683242892	0.008501435157740503
21423	True	True	0.022450566291809082	1.2457844762129326	10	4086	8668	8669	49.96524918079376	-48.0828959941864	5428.253350002164	5429.92194243412	None	None	None	None	None	None
21424	False	False	-0.9265228509902954	0.988592598818812	10	4086	8669	8669	49.03872632980347	-48.0828959941864	5429.111794595571	5429.92194243412	0	0.17568015629294043	0.00565679159416351	-0.005546533163477495	0.008499812469521856	0.008500455044016378
21425	False	True	-1.5461621284484863	0.8703020122792395	10	4086	8670	8669	47.49256420135498	-48.0828959941864	5431.502411923021	5429.92194243412	None	None	None	None	None	None
21426	True	False	2.4591305255889893	1.1339798166682442	10	4086	8670	8670	47.49256420135498	-45.62376546859741	5431.502411923021	5435.969265376005	0	0.1858824356790545	0.005477804406153977	-0.005262256686112735	0.008500716587397187	0.00850422722060774
21427	True	True	-0.010389924049377441	0.5767677234229183	10	4086	8670	8671	47.49256420135498	-45.63415539264679	5431.502411923021	5435.969373326527	None	None	None	None	None	None
21428	False	False	-0.14626026153564453	1.1620610995358618	10	4086	8671	8671	47.346303939819336	-45.63415539264679	5431.523803987126	5435.969373326527	0	0.18623179192761635	0.005460304917520394	-0.005262848044360142	0.008499754183319672	0.008503246418006118
21429	False	True	-0.19123053550720215	0.9550498286746176	10	4086	8672	8671	47.155073404312134	-45.63415539264679	5431.560373104836	5435.969373326527	None	None	None	None	None	None
21430	True	False	0.21218764781951904	0.7743243878012578	10	4086	8672	8672	47.155073404312134	-45.42196774482727	5431.560373104836	5436.014396924414	0	0.1872716682444962	0.005437623778172525	-0.005237773033305727	0.008498804254235704	0.008502302796777442
21431	False	True	-1.600830078125	2.05332934861201	10	4086	8673	8672	45.554243326187134	-45.42196774482727	5434.123030043866	5436.014396924414	None	None	None	None	None	None
21432	True	False	0.9027342796325684	1.4149927370793876	10	4086	8673	8673	45.554243326187134	-44.5192334651947	5434.123030043866	5436.829326104037	0	0.1938361502859131	0.0052524205380130445	-0.005133083531095896	0.008499842220746161	0.008501966996503744
21433	False	True	0.1575775146484375	0.8306063922773319	10	4086	8674	8673	45.71182084083557	-44.5192334651947	5434.147860716988	5436.829326104037	None	None	None	None	None	None
21434	True	False	0.2771686315536499	0.5577208954963595	10	4086	8674	8674	45.71182084083557	-44.24206483364105	5434.147860716988	5436.906148554354	0	0.19415248962174292	0.005269981651007098	-0.0051005377949782165	0.008498880385548286	0.008501049073065587
21435	True	True	0.19040024280548096	1.0012596558678553	10	4086	8674	8675	45.71182084083557	-44.05166459083557	5434.147860716988	5436.942400806815	None	None	None	None	None	None
21436	False	False	0.535332441329956	1.0991284761453812	10	4086	8675	8675	46.24715328216553	-44.05166459083557	5434.434441539729	5436.942400806815	0	0.19324764793520954	0.005331083951834643	-0.0050780016819407	0.008498120299591572	0.008500098943344532
21437	True	True	-0.9957616329193115	0.710367398224264	10	4086	8675	8676	46.24715328216553	-45.04742622375488	5434.434441539729	5437.933942036409	None	None	None	None	None	None
21438	False	False	-1.3473730087280273	0.8248459433112885	10	4086	8676	8676	44.8997802734375	-45.04742622375488	5436.249855564379	5437.933942036409	0	0.19420424551489052	0.005175170617039823	-0.00519218836142864	0.008498571045719468	0.008499886182535296
21439	True	True	0.49934542179107666	0.6656674144339405	10	4086	8676	8677	44.8997802734375	-44.548080801963806	5436.249855564379	5438.1832878866735	None	None	None	None	None	None
21440	False	False	0.22686493396759033	0.8129539368461707	10	4086	8677	8677	45.12664520740509	-44.548080801963806	5436.301323262643	5438.1832878866735	0	0.19492693603999633	0.005200719742699676	-0.0051340418119123895	0.008497629961027651	0.008499105444815688
21441	True	True	1.3511916399002075	1.6432947654250398	10	4086	8677	8678	45.12664520740509	-43.1968891620636	5436.301323262643	5440.00900673441	None	None	None	None	None	None
21442	False	False	-1.4924511909484863	0.6068748883162982	10	4086	8678	8678	43.634194016456604	-43.1968891620636	5438.528733820006	5440.00900673441	0	0.20257486965817645	0.005028139434945449	-0.004977747080210141	0.008498403197039064	0.008499563142170975
21443	True	True	1.2656738758087158	0.780941132720983	10	4086	8678	8679	43.634194016456604	-41.93121528625488	5438.528733820006	5441.610937094316	None	None	None	None	None	None
21444	False	False	-0.9107617139816284	0.7104354200718745	10	4086	8679	8679	42.723432302474976	-41.93121528625488	5439.3582207196605	5441.610937094316	0	0.2085385803750205	0.004922621535024194	-0.004831341777423077	0.008498079065175216	0.008499844730829702
21445	False	True	-0.06845724582672119	0.7532940684942702	10	4086	8680	8679	42.654975056648254	-41.93121528625488	5439.362907114167	5441.610937094316	None	None	None	None	None	None
21446	True	False	1.2947461605072021	0.873419495335412	10	4086	8680	8680	42.654975056648254	-40.63646912574768	5439.362907114167	5443.287304714464	0	0.21232706876537932	0.004914167633254407	-0.004681620867021622	0.008497104172865923	0.008500184112240084
21447	True	True	-1.3194823265075684	1.4651376164837586	10	4086	8680	8681	42.654975056648254	-41.95595145225525	5439.362907114167	5445.02833832443	None	None	None	None	None	None
21448	False	False	1.2154393196105957	0.50034724382283	10	4086	8681	8681	43.87041437625885	-41.95595145225525	5440.840199853823	5445.02833832443	0	0.20538205744670152	0.005053612991159872	-0.0048330781536983355	0.008497269568778665	0.008500554275035044
21449	False	True	-0.0936422348022461	0.11789069906069471	10	4086	8682	8681	43.776772141456604	-41.95595145225525	5440.848968721962	5445.02833832443	None	None	None	None	None	None
21450	True	False	-0.12639689445495605	0.8967481535026707	10	4086	8682	8682	43.776772141456604	-42.082348346710205	5440.848968721962	5445.044314499357	0	0.20529304148233074	0.005042245121107648	-0.004847079975433104	0.00849629839480217	0.008499586650692757
21451	True	True	-0.24352562427520752	0.41303509635987723	10	4086	8682	8683	43.776772141456604	-42.32587397098541	5440.848968721962	5445.103619229037	None	None	None	None	None	None
21452	False	False	-0.18511676788330078	0.21128555029270046	10	4086	8683	8683	43.5916553735733	-42.32587397098541	5440.883236939713	5445.103619229037	0	0.20513489634923165	0.005020344969892123	-0.004874568003107844	0.008495348068658362	0.008498652171322108
21453	True	True	0.19323217868804932	0.4737807346013625	10	4086	8683	8684	43.5916553735733	-42.13264179229736	5440.883236939713	5445.140957903917	None	None	None	None	None	None
21454	False	False	-1.1898044347763062	1.2591964356644354	10	4086	8684	8684	42.401850938797	-42.13264179229736	5442.298871532726	5445.140957903917	0	0.20893852286225806	0.004882755750667549	-0.004851755158025952	0.008495483977505304	0.008497704080182676
21455	True	True	0.485312819480896	1.4738724112988422	10	4086	8684	8685	42.401850938797	-41.64732897281647	5442.298871532726	5445.376486436669	None	None	None	None	None	None
21456	False	False	1.1668360233306885	2.110590223882383	10	4086	8685	8685	43.568686962127686	-41.64732897281647	5443.660377838068	5445.376486436669	0	0.20708388414074047	0.005016544267372215	-0.004795317095315655	0.008495559261900026	0.008496913027371414
21457	False	True	-0.7737699747085571	1.7806757100904491	10	4086	8686	8685	42.79491698741913	-41.64732897281647	5444.259097811828	5445.376486436669	None	None	None	None	None	None
21458	True	False	-0.7859374284744263	1.4459771837166357	10	4086	8686	8686	42.79491698741913	-42.433266401290894	5444.259097811828	5445.994184078147	0	0.20706359587484996	0.004926884295120784	-0.004885248261718961	0.008495054296188884	0.008496410696568521
21459	True	True	1.4781832695007324	1.4854211321554942	10	4086	8686	8687	42.79491698741913	-40.95508313179016	5444.259097811828	5448.179209856379	None	None	None	None	None	None
21460	False	False	0.307842493057251	0.5793983517199024	10	4086	8687	8687	43.10275948047638	-40.95508313179016	5444.35386481236	5448.179209856379	0	0.21030782875602133	0.004961754285769124	-0.0047145255130413444	0.008494147909702012	0.008497147814177866
