self.step_no	last_rec.is_hi	last_rec.is_hi_is_random	last_rec.d_sum	last_rec.d_sqr_sum	last_rec.n	self.evaluation_start_index	n[0]	n[1]	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
10915	False	True	-2.6951167583465576	1.7225779928840836	10	504	5206	5205	-2.2321466207504272	2.8326447010040283	7864.860848233746	7597.985417337612	None	None	None	None	None	None
10916	True	False	0.33828139305114746	1.215998988585568	10	504	5206	5206	-2.2321466207504272	3.170926094055176	7864.860848233746	7598.099851638496	0	0.4826733014202531	-0.00042876423756251	0.0006090906826844364	0.01703660468952788	0.016745186709203382
10917	False	True	1.825175166130066	0.8295923141498491	10	504	5207	5206	-0.40697145462036133	3.170926094055176	7868.192112620804	7598.099851638496	None	None	None	None	None	None
10918	True	False	-2.112040400505066	1.2832983325384788	10	504	5207	5207	-0.40697145462036133	1.0588856935501099	7868.192112620804	7602.5605662918615	0	0.49529906976609184	-7.815852787024416e-05	0.00020335811283850774	0.017036940474918723	0.0167468861339046
10919	True	True	-1.0219438076019287	0.4208799049010281	10	504	5207	5208	-0.40697145462036133	0.03694188594818115	7868.192112620804	7603.604935437757	None	None	None	None	None	None
10920	False	False	1.4482133388519287	0.9557586800245303	10	504	5208	5208	1.0412418842315674	0.03694188594818115	7870.289434495632	7603.604935437757	0	0.49677954770324	0.00019993123737165272	7.093296072999454e-06	0.017035938738760147	0.01674482045948342
10921	True	True	-0.46181654930114746	1.5223447427200085	10	504	5208	5209	1.0412418842315674	-0.4248746633529663	7870.289434495632	7603.818209962967	None	None	None	None	None	None
10922	False	False	1.3405762910842896	1.8616016535363116	10	504	5209	5209	2.381818175315857	-0.4248746633529663	7872.08657928785	7603.818209962967	0	0.4910011298404726	0.00045725056158876115	-8.156549498041204e-05	0.017034611545218303	0.016741840311052723
10923	False	True	-0.33558642864227295	0.8679084106625652	10	504	5210	5209	2.046231746673584	-0.4248746633529663	7872.199197538939	7603.818209962967	None	None	None	None	None	None
10924	True	False	-0.8324806690216064	0.655396115487008	10	504	5210	5210	2.046231746673584	-1.2573553323745728	7872.199197538939	7604.511234027261	0	0.48940860003963943	0.000392750815100496	-0.00024133499661700052	0.0170314637659567	0.016739389076846144
10925	False	True	-1.0279099941253662	1.8100600547113004	10	504	5211	5210	1.0183217525482178	-1.2573553323745728	7873.255796494962	7604.511234027261	None	None	None	None	None	None
10926	True	False	-1.4082717895507812	1.135330593430922	10	504	5211	5211	1.0183217525482178	-2.665627121925354	7873.255796494962	7606.494463460505	0	0.4881906455194358	0.0001954177226152788	-0.0005115384996978227	0.01702933845428109	0.016738357509551764
10927	False	True	2.8442282676696777	2.022710604045159	10	504	5212	5211	3.8625500202178955	-2.665627121925354	7881.345430933575	7606.494463460505	None	None	None	None	None	None
10928	True	False	-1.0672357082366943	2.3079881722156017	10	504	5212	5212	3.8625500202178955	-3.7328628301620483	7881.345430933575	7607.633455517441	0	0.4756707599856627	0.0007410878780157128	-0.0007162054547509686	0.017034812681019196	0.01673639716559286
10929	True	True	1.8663376569747925	2.069930788077059	10	504	5212	5213	3.8625500202178955	-1.8665251731872559	7881.345430933575	7611.116671767283	None	None	None	None	None	None
10930	False	False	-0.4458884000778198	1.7051903273662248	10	504	5213	5213	3.4166616201400757	-1.8665251731872559	7881.544247398899	7611.116671767283	0	0.48307375558926213	0.0006554117821101239	-0.00035805201864324876	0.017031760104107257	0.016737018825720578
10931	False	True	-1.0869333744049072	1.4827390146679704	10	504	5214	5213	2.3297282457351685	-1.8665251731872559	7882.725671559294	7611.116671767283	None	None	None	None	None	None
10932	True	False	-0.7316899299621582	0.6155245071842046	10	504	5214	5214	2.3297282457351685	-2.598215103149414	7882.725671559294	7611.652041920891	0	0.4842121408403033	0.0004468216811920154	-0.0004983151329400488	0.017029770758543502	0.01673439633649307
10933	True	True	2.529687523841858	1.7466227940659138	10	504	5214	5215	2.3297282457351685	-0.06852757930755615	7882.725671559294	7618.051360889171	None	None	None	None	None	None
10934	False	False	-1.3767478466033936	1.89893988647205	10	504	5215	5215	0.9529803991317749	-0.06852757930755615	7884.621106192421	7618.051360889171	0	0.49672740987733244	0.0001827383315688926	-1.3140475418515082e-05	0.0170285527700312	0.01673822025474863
10935	True	True	-0.21437466144561768	2.499627355377939	10	504	5215	5216	0.9529803991317749	-0.28290224075317383	7884.621106192421	7618.0973173846405	None	None	None	None	None	None
10936	False	False	0.8507804870605469	1.9667021247082346	10	504	5216	5216	1.8037608861923218	-0.28290224075317383	7885.344933629584	7618.0973173846405	0	0.4933153915514296	0.0003458130533344175	-5.4237392782433636e-05	0.01702606875862858	0.01673506139415371
10937	False	True	1.4347071647644043	2.726970956511309	10	504	5217	5216	3.238468050956726	-0.28290224075317383	7887.4033182782105	7618.0973173846405	None	None	None	None	None	None
10938	True	False	-3.827968120574951	2.629332653551643	10	504	5217	5217	3.238468050956726	-4.110870361328125	7887.4033182782105	7632.750657316778	0	0.4764816681671663	0.0006207529329033402	-0.0007879759174483659	0.01702502504019858	0.016747933807756594
10939	True	True	1.618729829788208	0.6364671911439359	10	504	5217	5218	3.238468050956726	-2.492140531539917	7887.4033182782105	7635.370943578626	None	None	None	None	None	None
10940	False	False	1.025342345237732	0.4030834107727088	10	504	5218	5218	4.263810396194458	-2.492140531539917	7888.454645203148	7635.370943578626	0	0.47838115653196545	0.0008171349935213603	-0.00047760454801454907	0.017022894782066998	0.016747600046936952
10941	True	True	-0.1809772253036499	0.9235683815792441	10	504	5218	5219	4.263810396194458	-2.673117756843567	7888.454645203148	7635.403696334704	None	None	None	None	None	None
10942	False	False	0.23264682292938232	0.8387507304716593	10	504	5219	5219	4.49645721912384	-2.673117756843567	7888.508769747367	7635.403696334704	0	0.47705905295013096	0.0008615553207748305	-0.0005121896449211663	0.017019690720953475	0.016744426489466724
10943	True	True	0.19076192378997803	1.282276121493581	10	504	5219	5220	4.49645721912384	-2.482355833053589	7888.508769747367	7635.440086446272	None	None	None	None	None	None
10944	False	False	-0.8031442165374756	2.249665760947863	10	504	5220	5220	3.6933130025863647	-2.482355833053589	7889.153810379925	7635.440086446272	0	0.4802369389511854	0.000707531226549112	-0.0004755470944547105	0.017017126991156106	0.016741258538485855
10945	False	True	0.48062455654144287	0.4800173829722354	10	504	5221	5220	4.173937559127808	-2.482355833053589	7889.384810344276	7635.440086446272	None	None	None	None	None	None
10946	True	False	-1.8832228183746338	2.795252827671817	10	504	5221	5221	4.173937559127808	-4.365578651428223	7889.384810344276	7638.98661462992	0	0.47268578655037385	0.0007994517447094058	-0.0008361575658740131	0.017014115624203695	0.016741935816711188
10947	True	True	-0.006025433540344238	1.9118231826181642	10	504	5221	5222	4.173937559127808	-4.371604084968567	7889.384810344276	7638.986650935769	None	None	None	None	None	None
10948	False	False	1.4582031965255737	3.279744056777716	10	504	5222	5222	5.632140755653381	-4.371604084968567	7891.511166906633	7638.986650935769	0	0.46801385064550993	0.0010785409336754848	-0.0008371512993045896	0.017013146440341406	0.01673872950014539
10949	False	True	-2.2683595418930054	1.6496747502345812	10	504	5223	5222	3.363781213760376	-4.371604084968567	7896.656621917929	7638.986650935769	None	None	None	None	None	None
10950	True	False	1.1580860614776611	1.244255922308696	10	504	5223	5223	3.363781213760376	-3.2135180234909058	7896.656621917929	7640.327814261558	0	0.4789612032668499	0.0006440323978097599	-0.0006152628802394994	0.01701543751641376	0.016736995274246186
10951	True	True	0.6667094230651855	0.4928807833294968	10	504	5223	5224	3.363781213760376	-2.54680860042572	7896.656621917929	7640.772315716362	None	None	None	None	None	None
10952	False	False	0.6365523338317871	0.6914714190273799	10	504	5224	5224	4.000333547592163	-2.54680860042572	7897.061820791636	7640.772315716362	0	0.47905814934728597	0.0007657606331531706	-0.00048752078874918074	0.017012615537123014	0.01673427867212754
10953	False	True	-0.10903298854827881	1.37810479471365	10	504	5225	5224	3.8913005590438843	-2.54680860042572	7897.073708984228	7640.772315716362	None	None	None	None	None	None
10954	True	False	-1.9844926595687866	1.462852217083153	10	504	5225	5225	3.8913005590438843	-4.531301259994507	7897.073708984228	7644.710526832244	0	0.4730707797173773	0.0007447465184772984	-0.0008672346909080396	0.017009372203388915	0.016735383905930323
10955	False	True	1.8515135049819946	1.254968810312235	10	504	5226	5225	5.742814064025879	-4.531301259994507	7900.501811243358	7644.710526832244	None	None	None	None	None	None
10956	True	False	-0.8057904243469238	1.415239336589849	10	504	5226	5226	5.742814064025879	-5.337091684341431	7900.501811243358	7645.359825040214	0	0.46459898560779744	0.001098892855726345	-0.0010212574979604728	0.01700980421863264	0.016732890157207064
10957	False	True	-0.17436563968658447	0.7017976911269699	10	504	5227	5226	5.568448424339294	-5.337091684341431	7900.532214619662	7645.359825040214	None	None	None	None	None	None
10958	True	False	1.1329889297485352	0.6885549432423659	10	504	5227	5227	5.568448424339294	-4.2041027545928955	7900.532214619662	7646.6434889551465	0	0.4687682691314157	0.001065323976341935	-0.0008043050994055664	0.017006582818424383	0.01673109528113047
10959	False	True	-1.581895112991333	1.0505848529958826	10	504	5228	5227	3.9865533113479614	-4.2041027545928955	7903.034606768167	7646.6434889551465	None	None	None	None	None	None
10960	True	False	1.2591896057128906	1.316838333934129	10	504	5228	5228	3.9865533113479614	-2.944913148880005	7903.034606768167	7648.229047418282	0	0.47783963389821843	0.0007625388889341931	-0.0005632963176893659	0.017006025220478498	0.016729630777715235
10961	True	True	0.015302419662475586	0.9553847313881647	10	504	5228	5229	3.9865533113479614	-2.9296107292175293	7903.034606768167	7648.229281582329	None	None	None	None	None	None
10962	False	False	-0.20105409622192383	1.0461584177106715	10	504	5229	5229	3.7854992151260376	-2.9296107292175293	7903.075029517774	7648.229281582329	0	0.4785306890410955	0.0007239432425178883	-0.0005602621398388849	0.017002816462797374	0.016726431353014777
10963	False	True	0.01933574676513672	1.2572043206381522	10	504	5230	5229	3.8048349618911743	-2.9296107292175293	7903.075403388877	7648.229281582329	None	None	None	None	None	None
10964	True	False	-0.3586229085922241	1.2967241863447185	10	504	5230	5230	3.8048349618911743	-3.2882336378097534	7903.075403388877	7648.357891972896	0	0.4773236538862162	0.0007275019047593067	-0.0006287253609578878	0.016999565507883584	0.016723373016931425
10965	True	True	0.8620316982269287	2.0744412953021936	10	504	5230	5231	3.8048349618911743	-2.4262019395828247	7903.075403388877	7649.100990621644	None	None	None	None	None	None
10966	False	False	-0.14849698543548584	1.1944287946240166	10	504	5231	5231	3.6563379764556885	-2.4262019395828247	7903.097454743561	7649.100990621644	0	0.4805519911160284	0.0006989749524862719	-0.0004638122614381236	0.016996339363718655	0.016720988995972515
10967	True	True	-0.6520113945007324	1.3258575910123227	10	504	5231	5232	3.6563379764556885	-3.078213334083557	7903.097454743561	7649.526109480203	None	None	None	None	None	None
10968	False	False	0.2863178253173828	1.7447012172535779	10	504	5232	5232	3.9426558017730713	-3.078213334083557	7903.179432640655	7649.526109480203	0	0.47755514471602645	0.0007535657113480641	-0.0005883435271566432	0.016993178204311395	0.016718256594668766
10969	False	True	1.1891998052597046	0.7659025451712438	10	504	5233	5232	5.131855607032776	-3.078213334083557	7904.593628817485	7649.526109480203	None	None	None	None	None	None
10970	True	False	-1.0162599086761475	0.8118691443204682	10	504	5233	5233	5.131855607032776	-4.094473242759705	7904.593628817485	7650.558893682185	0	0.47051818839980697	0.0009806718148352334	-0.0007824332586966759	0.016991448390245883	0.016716188329248816
10971	True	True	-0.4757324457168579	0.4553821990075022	10	504	5233	5234	5.131855607032776	-4.5702056884765625	7904.593628817485	7650.785215042093	None	None	None	None	None	None
10972	False	False	-0.2077922821044922	0.757691097013435	10	504	5234	5234	4.924063324928284	-4.5702056884765625	7904.6368064499875	7650.785215042093	0	0.46966390267436375	0.0009407839749576392	-0.0008731764785014449	0.0169882485477577	0.016713240598215866
10973	True	True	2.3031927347183228	1.4162808988185844	10	504	5234	5235	4.924063324928284	-2.2670129537582397	7904.6368064499875	7656.089911815352	None	None	None	None	None	None
10974	False	False	-1.5412400960922241	1.9589823235046566	10	504	5235	5235	3.3828232288360596	-2.2670129537582397	7907.0122274837895	7656.089911815352	0	0.4819408378392035	0.0006461935489658184	-0.00043304927483442976	0.016987557627125345	0.016715842963956694
10975	True	True	1.1279197931289673	0.9888760538581352	10	504	5235	5236	3.3828232288360596	-1.1390931606292725	7907.0122274837895	7657.362114875085	None	None	None	None	None	None
10976	False	False	-2.352881073951721	1.1823662641979382	10	504	5236	5236	1.0299421548843384	-1.1390931606292725	7912.54827683195	7657.362114875085	0	0.49306638184484186	0.00019670400207875066	-0.00021755025986044165	0.016990259765742248	0.016714039479417075
10977	False	True	1.5201176404953003	2.411126160028985	10	504	5237	5236	2.5500597953796387	-1.1390931606292725	7914.859034472895	7657.362114875085	None	None	None	None	None	None
10978	True	False	-1.0722750425338745	1.083099533137343	10	504	5237	5237	2.5500597953796387	-2.211368203163147	7914.859034472895	7658.511888641927	0	0.4847840590880342	0.0004869314102309793	-0.00042225858376229654	0.016989494305611436	0.01671210143939207
10979	False	True	1.2283296585083008	1.6507082148076506	10	504	5238	5237	3.7783894538879395	-2.211368203163147	7916.367828222866	7658.511888641927	None	None	None	None	None	None
10980	True	False	-0.13401389122009277	0.7361223878560281	10	504	5238	5238	3.7783894538879395	-2.3453820943832397	7916.367828222866	7658.529848364967	0	0.4804345232739957	0.0007213420110515348	-0.00044776290461688426	0.016987867846574207	0.016708930049436917
10981	True	True	-0.3537696599960327	1.0500973885152263	10	504	5238	5239	3.7783894538879395	-2.6991517543792725	7916.367828222866	7658.655001337301	None	None	None	None	None	None
10982	False	False	0.1070413589477539	2.2062482867578694	10	504	5239	5239	3.8854308128356934	-2.6991517543792725	7916.379286075391	7658.655001337301	0	0.47896363916317836	0.0007416359635112986	-0.000515203617938399	0.016984637082758918	0.016705876537031376
10983	False	True	0.1305173635482788	2.7058750110426644	10	504	5240	5239	4.015948176383972	-2.6991517543792725	7916.396320857579	7658.655001337301	None	None	None	None	None	None
10984	True	False	-0.5975589752197266	1.2806083689889363	10	504	5240	5240	4.015948176383972	-3.296710729598999	7916.396320857579	7659.012078066166	0	0.47664039505999073	0.0007664023237373993	-0.0006291432690074426	0.016981413490582423	0.01670307671125061
10985	True	True	-0.04412055015563965	0.7570230456072409	10	504	5240	5241	4.015948176383972	-3.3408312797546387	7916.396320857579	7659.014024689112	None	None	None	None	None	None
10986	False	False	-0.3563876152038574	1.3825586747926764	10	504	5241	5241	3.6595605611801147	-3.3408312797546387	7916.523332989849	7659.014024689112	0	0.4776369263482929	0.0006982561650792053	-0.0006374415721722265	0.016978309832292232	0.016699891467039565
10987	False	True	1.7072862386703491	1.9468021551267185	10	504	5242	5241	5.366846799850464	-3.3408312797546387	7919.438159290603	7659.014024689112	None	None	None	None	None	None
10988	True	False	-0.1123737096786499	1.1230406867911853	10	504	5242	5242	5.366846799850464	-3.4532049894332886	7919.438159290603	7659.026652539739	0	0.4718352504582891	0.0010238166348436597	-0.000658757151742329	0.016978192256864533	0.01669671898296076
10989	True	True	-2.4999308586120605	1.2505693079236835	10	504	5242	5243	5.366846799850464	-5.953135848045349	7919.438159290603	7665.27630683758	None	None	None	None	None	None
10990	False	False	1.3308982849121094	0.7816439411869851	10	504	5243	5243	6.697745084762573	-5.953135848045349	7921.209449535386	7665.27630683758	0	0.4596482375904539	0.001277464254198469	-0.001135444563808001	0.01697684864325616	0.016700338674002512
10991	False	True	-0.0020606517791748047	1.884013993516703	10	504	5244	5243	6.695684432983398	-5.953135848045349	7921.209453781671	7665.27630683758	None	None	None	None	None	None
10992	True	False	-0.12348651885986328	1.274425283245364	10	504	5244	5244	6.695684432983398	-6.076622366905212	7921.209453781671	7665.29155575792	0	0.45926229408293884	0.0012768276950769256	-0.001158776195062016	0.016973610961133694	0.016697170014923386
10993	False	True	-0.49512720108032227	1.4004384982335978	10	504	5245	5244	6.200557231903076	-6.076622366905212	7921.454604726921	7665.29155575792	None	None	None	None	None	None
10994	True	False	3.255332112312317	3.7502047419439037	10	504	5245	5245	6.200557231903076	-2.8212902545928955	7921.454604726921	7675.888742919372	0	0.47120937862110224	0.0011821844102770402	-0.0005379009065000754	0.016970638411144	0.01670552793479166
10995	True	True	-2.064912438392639	1.2326098939150398	10	504	5245	5246	6.200557231903076	-4.886202692985535	7921.454604726921	7680.1526062976	None	None	None	None	None	None
10996	False	False	-0.9612007141113281	0.5383480510571417	10	504	5246	5246	5.239356517791748	-4.886202692985535	7922.378511539729	7680.1526062976	0	0.4676998486881624	0.0009987336099488654	-0.0009314149243205365	0.016968394837390655	0.01670697823191693
10997	False	True	1.0325586795806885	1.0789754757180958	10	504	5247	5246	6.2719151973724365	-4.886202692985535	7923.444688966507	7680.1526062976	None	None	None	None	None	None
10998	True	False	-0.8674608469009399	1.0279303487692601	10	504	5247	5247	6.2719151973724365	-5.753663539886475	7923.444688966507	7680.905094618506	0	0.461658302753691	0.0011953335615346745	-0.0010965625195133361	0.01696629971232192	0.016704610200658356
10999	True	True	0.1441209316253662	2.4704917326087923	10	504	5247	5248	6.2719151973724365	-5.609542608261108	7923.444688966507	7680.92586546144	None	None	None	None	None	None
11000	False	False	-0.6083787679672241	1.2484277474932952	10	504	5248	5248	5.663536429405212	-5.609542608261108	7923.81481369182	7680.92586546144	0	0.4640512591037262	0.00107917995987142	-0.0010688915030985344	0.016963464169352	0.016701449776966623
11001	False	True	1.7724511623382568	1.417334873695438	10	504	5249	5248	7.435987591743469	-5.609542608261108	7926.956396814695	7680.92586546144	None	None	None	None	None	None
11002	True	False	-0.8892971277236938	1.0456974277778528	10	504	5249	5249	7.435987591743469	-6.498839735984802	7926.956396814695	7681.716714842817	0	0.45560055289212104	0.0014166484266990797	-0.0012381100659144223	0.016963589189376023	0.016699125039152305
11003	True	True	-0.06593704223632812	2.496803314558548	10	504	5249	5250	7.435987591743469	-6.56477677822113	7926.956396814695	7681.721062536356	None	None	None	None	None	None
11004	False	False	-0.9544146060943604	2.211727473971365	10	504	5250	5250	6.481572985649109	-6.56477677822113	7927.867304055021	7681.721062536356	0	0.4584220318971105	0.0012345853305998303	-0.00125043367204212	0.01696133488321083	0.016695948498588846
11005	False	True	0.9296778440475464	1.8885584807366769	10	504	5251	5250	7.411250829696655	-6.56477677822113	7928.7316049487345	7681.721062536356	None	None	None	None	None	None
11006	True	False	-1.2066996097564697	1.5625145815473047	10	504	5251	5251	7.411250829696655	-7.7714763879776	7928.7316049487345	7683.177186484543	0	0.45164817643340294	0.0014113979869923167	-0.0014799993121267568	0.016959026198601578	0.016694347085425054
11007	True	True	-0.4472157955169678	1.6963439299597098	10	504	5251	5252	7.411250829696655	-8.218692183494568	7928.7316049487345	7683.377188452303	None	None	None	None	None	None
11008	False	False	1.6115038394927979	0.5657350782066146	10	504	5252	5252	9.022754669189453	-8.218692183494568	7931.328549573435	7683.377188452303	0	0.44513574832714964	0.0017179654739507718	-0.0015648690372228804	0.016958568034558787	0.016691383885550738
11009	False	True	-0.06805658340454102	0.7626457163802343	10	504	5253	5252	8.954698085784912	-8.218692183494568	7931.33318127198	7683.377188452303	None	None	None	None	None	None
11010	True	False	1.0013177394866943	1.0244505538384487	10	504	5253	5253	8.954698085784912	-7.2173744440078735	7931.33318127198	7684.379825667714	0	0.4485206928114726	0.0017046826738596826	-0.0013739528734071718	0.016955344571421355	0.01668929810992379
11011	True	True	-1.1511033773422241	1.0640512822986494	10	504	5253	5254	8.954698085784912	-8.368477821350098	7931.33318127198	7685.704864653042	None	None	None	None	None	None
11012	False	False	-0.20959973335266113	1.4120340090043157	10	504	5254	5254	8.745098352432251	-8.368477821350098	7931.377113320202	7685.704864653042	0	0.4455442164564408	0.0016644648558112392	-0.0015927822271317278	0.016952164840613744	0.016687556165778595
11013	True	True	0.8715819120407104	1.7472981489409136	10	504	5254	5255	8.745098352432251	-7.496895909309387	7931.377113320202	7686.464519682439	None	None	None	None	None	None
11014	False	False	-0.12069272994995117	0.4271133260225497	10	504	5255	5255	8.6244056224823	-7.496895909309387	7931.391680055264	7686.464519682439	0	0.44868491227229595	0.0016411808986645671	-0.0014266214860721954	0.016948954615538258	0.01668520768765134
11015	False	True	-0.5364549160003662	0.8080837686406426	10	504	5256	5255	8.087950706481934	-7.496895909309387	7931.679463932165	7686.464519682439	None	None	None	None	None	None
11016	True	False	0.2323627471923828	1.2010267673975932	10	504	5256	5256	8.087950706481934	-7.264533162117004	7931.679463932165	7686.518512128721	0	0.45112004787893634	0.0015388034068649036	-0.0013821410125793388	0.016946038875348783	0.016682092179411766
11017	True	True	-0.007666230201721191	1.096993573911405	10	504	5256	5257	8.087950706481934	-7.272199392318726	7931.679463932165	7686.518570899807	None	None	None	None	None	None
11018	False	False	-0.124755859375	1.8161483407503454	10	504	5257	5257	7.963194847106934	-7.272199392318726	7931.695027956614	7686.518570899807	0	0.4514910168111963	0.0015147793127462306	-0.001383336388114652	0.016942832082288497	0.016678918610085802
11019	False	True	2.154053211212158	2.297347436989611	10	504	5258	5257	10.117248058319092	-7.272199392318726	7936.334973193348	7686.518570899807	None	None	None	None	None	None
11020	True	False	-2.017060875892639	1.5465328344685787	10	504	5258	5258	10.117248058319092	-9.289260268211365	7936.334973193348	7690.587105476863	0	0.43832230405063854	0.0019241628106350498	-0.0017666908079519523	0.01694455559106566	0.01668015204100318
11021	False	True	-0.11658215522766113	1.3615334435846194	10	504	5259	5258	10.00066590309143	-9.289260268211365	7936.348564592265	7690.587105476863	None	None	None	None	None	None
11022	True	False	1.4721680879592896	0.5234538177865176	10	504	5259	5259	10.00066590309143	-7.817092180252075	7936.348564592265	7692.754384356071	0	0.4433399789526786	0.001901628808345965	-0.0014864217874599878	0.016941348260177725	0.016679334902972145
11023	False	True	-0.9974021911621094	0.8188783095091594	10	504	5260	5259	9.003263711929321	-7.817092180252075	7937.3433757232	7692.754384356071	None	None	None	None	None	None
11024	True	False	0.1837984323501587	1.2734080721017023	10	504	5260	5260	9.003263711929321	-7.6332937479019165	7937.3433757232	7692.788166219804	0	0.44707499968966563	0.0017116470935226846	-0.0014511965300193757	0.01693919256990899	0.01667620082859616
11025	False	True	-0.04734337329864502	0.3082285275322221	10	504	5261	5260	8.955920338630676	-7.6332937479019165	7937.345617118195	7692.788166219804	None	None	None	None	None	None
11026	True	False	0.008417963981628418	0.38210529192004117	10	504	5261	5261	8.955920338630676	-7.624875783920288	7937.345617118195	7692.7882370819225	0	0.4472513540235204	0.0017023228166946733	-0.0014493206203992184	0.01693597506394377	0.01667303085505098
11027	True	True	-1.704101324081421	0.5615263860910886	10	504	5261	5262	8.955920338630676	-9.328977108001709	7937.345617118195	7695.6921984046585	None	None	None	None	None	None
11028	False	False	1.1454483270645142	1.3870585315473392	10	504	5262	5262	10.10136866569519	-9.328977108001709	7938.6576689881695	7695.6921984046585	0	0.4382616992814035	0.0019196823766049393	-0.0017728956875715904	0.016934151239588465	0.016673002107853992
11029	False	True	1.0099221467971802	0.8481734179039364	10	504	5263	5262	11.11129081249237	-9.328977108001709	7939.677611730761	7695.6921984046585	None	None	None	None	None	None
11030	True	False	-0.18016552925109863	0.29407422354921664	10	504	5263	5263	11.11129081249237	-9.509142637252808	7939.677611730761	7695.724658022588	0	0.4345156338804238	0.0021112085906312694	-0.0018067913048171779	0.01693201660597379	0.016669868302193414
11031	True	True	-1.080556869506836	1.1419511029895375	10	504	5263	5264	11.11129081249237	-10.589699506759644	7939.677611730761	7696.892261170828	None	None	None	None	None	None
11032	False	False	0.6489356756210327	0.9135054698351865	10	504	5264	5264	11.760226488113403	-10.589699506759644	7940.098729241855	7696.892261170828	0	0.42908280534058707	0.002234085579048899	-0.0020117210309193853	0.01692924567476652	0.016667961068597675
11033	False	True	-0.03347671031951904	0.8570865841047208	10	504	5265	5264	11.726749777793884	-10.589699506759644	7940.0998499319885	7696.892261170828	None	None	None	None	None	None
11034	True	False	-0.7569625377655029	2.1221334902355125	10	504	5265	5265	11.726749777793884	-11.346662044525146	7940.0998499319885	7697.4652534544075	0	0.426814000981662	0.0022273029017652202	-0.0021551114994349755	0.01692603129706506	0.016665411845977703
11035	False	True	-0.43372082710266113	1.1310527036517328	10	504	5266	5265	11.293028950691223	-11.346662044525146	7940.287963687851	7697.4652534544075	None	None	None	None	None	None
11036	True	False	0.8220994472503662	1.0295462694828643	10	504	5266	5266	11.293028950691223	-10.52456259727478	7940.287963687851	7698.141100955577	0	0.4307578000705067	0.0021445174612022833	-0.001998587656147888	0.01692301927113027	0.0166629819962836
11037	False	True	1.0397652387619019	0.9979117726255851	10	504	5267	5266	12.332794189453125	-10.52456259727478	7941.369075439588	7698.141100955577	None	None	None	None	None	None
11038	True	False	-1.054999828338623	1.8594933555127966	10	504	5267	5267	12.332794189453125	-11.579562425613403	7941.369075439588	7699.254125593371	0	0.4241919880655583	0.0023415215852388696	-0.0021985119471451308	0.016920952798270522	0.016661017580198476
11039	True	True	1.6769046783447266	2.5161806850337314	10	504	5267	5268	12.332794189453125	-9.902657747268677	7941.369075439588	7702.066134893626	None	None	None	None	None	None
11040	False	False	-1.560166358947754	1.8384091126875717	10	504	5268	5268	10.772627830505371	-9.902657747268677	7943.803194507181	7702.066134893626	0	0.4343647784906123	0.0020449179632698123	-0.0018797755784488756	0.01692034031071151	0.01666090371570274
11041	True	True	-1.2846089601516724	2.697507150817458	10	504	5268	5269	10.772627830505371	-11.18726670742035	7943.803194507181	7703.716355074128	None	None	None	None	None	None
11042	False	False	0.9444433450698853	1.7213117905799464	10	504	5269	5269	11.717071175575256	-11.18726670742035	7944.695167739228	7703.716355074128	0	0.4273691902272068	0.0022237751329617114	-0.0021232238958854336	0.01691807416746472	0.016659520223950498
11043	True	True	0.9026950597763062	2.6962091380066937	10	504	5269	5270	11.717071175575256	-10.284571647644043	7944.695167739228	7704.531213445072	None	None	None	None	None	None
11044	False	False	-0.4739844799041748	1.0660260941950241	10	504	5270	5270	11.243086695671082	-10.284571647644043	7944.9198290264185	7704.531213445072	0	0.43169267039867826	0.002133413035231704	-0.001951531621943841	0.016915104965252697	0.01665724359557597
11045	False	True	-0.27726471424102783	0.6390421792802528	10	504	5271	5270	10.965821981430054	-10.284571647644043	7944.996704748181	7704.531213445072	None	None	None	None	None	None
11046	True	False	-0.6549810171127319	2.1543256020922996	10	504	5271	5271	10.965821981430054	-10.939552664756775	7944.996704748181	7704.9602135778505	0	0.4305073752816843	0.0020804063709789515	-0.0020754226265901677	0.016911978641118763	0.01665454393909496
11047	False	True	1.6141700744628906	1.6786143836864085	10	504	5272	5271	12.579992055892944	-10.939552664756775	7947.602249777474	7704.9602135778505	None	None	None	None	None	None
11048	True	False	-0.518486738204956	0.749495077302015	10	504	5272	5272	12.579992055892944	-11.458039402961731	7947.602249777474	7705.229042075545	0	0.42382778502493823	0.002386189691937205	-0.002173376214522331	0.016911535163153916	0.016651672692142665
11049	True	True	0.18574237823486328	0.8258058343992616	10	504	5272	5273	12.579992055892944	-11.272297024726868	7947.602249777474	7705.263542306618	None	None	None	None	None	None
11050	False	False	0.14312458038330078	1.08350319447527	10	504	5273	5273	12.723116636276245	-11.272297024726868	7947.622734422984	7705.263542306618	0	0.42396131461716424	0.0024128800751519524	-0.0021377388630242494	0.016908348730589592	0.016648552622251813
11051	True	True	-0.5161911249160767	0.7418308972019787	10	504	5273	5274	12.723116636276245	-11.788488149642944	7947.622734422984	7705.529995584059	None	None	None	None	None	None
11052	False	False	-0.08898437023162842	2.154956124927807	10	504	5274	5274	12.634132266044617	-11.788488149642944	7947.630652641129	7705.529995584059	0	0.42262516597245214	0.0023955502969367874	-0.0022352082194999896	0.016905151327191576	0.016645680970800304
