self.step_no	last_rec.d_sum_lo	last_rec.d_sqr_sum_lo	last_rec.d_sum_hi	last_rec.d_sqr_sum_hi	last_rec.n	self.evaluation_start_index	n	s[0]	s[1]	s2[0]	s2[1]	decision	p_value	d0	d1	math.sqrt(s0)	math.sqrt(s1)
641	0.004912614822387695	0.0114887659350984	0.0155181884765625	0.011229593351345102	10	467	175	2.9129773378372192	4.714100360870361	2.7315498727532344	2.8082355959087693	0	0.2194811651108125	0.017500216248391688	0.027800479154477174	0.009401781743841054	0.009397826333131284
642	-0.29397451877593994	0.029316563867908485	-0.28781235218048096	0.02907999693452723	10	467	176	2.6190028190612793	4.42628800868988	2.81797089044278	2.8910715459764305	0	0.22280768197842665	0.015720360619681222	0.025996977261134556	0.009515838091822203	0.009516427757799276
643	-0.03597676753997803	0.00911924203025194	-0.02271449565887451	0.008952759299987179	10	467	177	2.5830260515213013	4.403573513031006	2.8192652182454054	2.8915874942894675	0	0.22123352485934505	0.015426626936955885	0.025720207528634506	0.00946617469972974	0.009466249553199616
644	-0.05490279197692871	0.0035514149224695757	-0.046103715896606445	0.0033940282572189062	10	467	178	2.5281232595443726	4.357469797134399	2.8222795348122673	2.8937130469089425	0	0.22033047798400845	0.015029285587159926	0.0253144226505258	0.009420924507890619	0.009421358763309346
645	-0.011094093322753906	0.013578222208707302	0.00302731990814209	0.013411628300232792	10	467	179	2.5170291662216187	4.3604971170425415	2.8224026137189213	2.8937222115747687	0	0.21858268144338872	0.014882525031486253	0.025189214208152857	0.009368997989508196	0.009369116940656166
646	0.026933908462524414	0.006528410565294962	0.037412405014038086	0.006524271374530599	10	467	180	2.543963074684143	4.39790952205658	2.823128049143989	2.895121899623703	0	0.2172778937796167	0.014949851195905462	0.02525750019030864	0.009316753457365276	0.009316878724359136
647	-0.029014110565185547	0.023547477289525887	-0.01661205291748047	0.02346352249321626	10	467	181	2.5149489641189575	4.381297469139099	2.8239698677558778	2.8953978599258363	0	0.21580943078441617	0.0147056069638994	0.025024891561932033	0.00926806801498344	0.009267893207371942
648	0.10078167915344238	0.00799420177617094	0.11309599876403809	0.008097665483035144	10	467	182	2.6157306432724	4.494393467903137	2.834126814608865	2.9081885648622716	0	0.21459589716127342	0.015181165373786379	0.0255114722647061	0.009228981605452428	0.0092293825378182
649	0.09455084800720215	0.012676613469977838	0.10515642166137695	0.013102036041686915	10	467	183	2.710281491279602	4.599549889564514	2.843066677467746	2.919246437878897	0	0.213546909863838	0.01561726253111284	0.02594908187677572	0.009188487528822849	0.009188957706949025
650	0.051796674728393555	0.015892225612844868	0.06493127346038818	0.016077493971252466	10	467	184	2.7620781660079956	4.664481163024902	2.845749572980665	2.9234625081520846	0	0.21199097125401284	0.01581496423710891	0.02616209931712333	0.009140277640048022	0.009141089215278618
651	-0.2249612808227539	0.010793352074642826	-0.21258783340454102	0.01022753809979804	10	467	185	2.5371168851852417	4.451893329620361	2.896357150850079	2.9686560950637215	0	0.21283178553950588	0.014506397687870523	0.024864545334940372	0.009184167216128221	0.009183403661643729
652	0.02615177631378174	0.006747861702493196	0.042031168937683105	0.006927689094666789	10	467	186	2.5632686614990234	4.493924498558044	2.8970410662544452	2.9704227142259896	0	0.2109145130500712	0.014569345680443017	0.024957337894955196	0.00913460506025167	0.009134100097591958
653	-0.03485369682312012	0.009058491361486176	-0.02255868911743164	0.008982552901898089	10	467	187	2.5284149646759033	4.471365809440613	2.898255846436683	2.9709316086806865	0	0.2095248255753983	0.014303630398165795	0.024701875384135912	0.009089246341746328	0.009088450347771051
654	0.086181640625	0.012273769666535372	0.10035133361816406	0.012602201685012915	10	467	188	2.6145966053009033	4.571717143058777	2.9056831216175	2.9810019988396306	0	0.20804336105636745	0.01468800478440555	0.025106417941537132	0.009048677597815124	0.00904876581067117
655	0.02324223518371582	0.017368206012690734	0.03196287155151367	0.017305498612586234	10	467	189	2.637838840484619	4.6036800146102905	2.906223323113835	2.982023623997449	0	0.20700022158671183	0.014733506009933795	0.02514288843946254	0.009000532653870765	0.009000579272079697
656	-0.10402345657348633	0.009959738904740334	-0.09165048599243164	0.009705556773496937	10	467	190	2.533815383911133	4.512029528617859	2.917044202631331	2.990423435580098	0	0.20608863033146207	0.014105162292561204	0.024524934077389027	0.008974806937340223	0.008974131803598812
657	-0.04590773582458496	0.006370960278957227	-0.03349566459655762	0.006399203167632095	10	467	191	2.487907648086548	4.478533864021301	2.919151722839871	2.991545395126863	0	0.20475684262221427	0.013789304934049907	0.024219562505420886	0.008933031993447443	0.008931996201579544
658	0.09714818000793457	0.02095550017889991	0.10428690910339355	0.02113615368665478	10	467	192	2.5850558280944824	4.582820773124695	2.928589491718725	3.0024211545372026	0	0.20418171660006268	0.014225738834960299	0.02463876327294954	0.008896850166675295	0.008894992239168214
659	-0.045517921447753906	0.0270169643523559	-0.04015660285949707	0.026948943580180185	10	467	193	2.5395379066467285	4.542664170265198	2.930661372891649	3.004033707290418	0	0.20370407340077468	0.013914573937654495	0.02430128740767638	0.008855859429957437	0.008854976058066625
660	-0.18280267715454102	0.013961627333401339	-0.17147433757781982	0.013614551999992841	10	467	194	2.3567352294921875	4.371189832687378	2.964078191666516	3.03343715573817	0	0.2039227901446526	0.01289531356930115	0.02328690593106759	0.008868620565043178	0.008867188149636386
661	-0.10014617443084717	0.02397230644261583	-0.09306657314300537	0.023803172093906255	10	467	195	2.2565890550613403	4.278123259544373	2.97410744791965	3.0420985427747524	0	0.2036178061720434	0.01231262548682616	0.022687145729654842	0.008842008048337147	0.00884172777722949
662	-0.15169930458068848	0.008805439240347823	-0.14112305641174316	0.008695580666255864	10	467	196	2.104889750480652	4.137000203132629	2.9971201269299144	3.0620142598257445	0	0.20345022853033878	0.01147153866596711	0.021847093410981008	0.00883666655851025	0.008836290585827609
663	-0.029775500297546387	0.01297332045773203	-0.02018558979034424	0.012888996419818	10	467	197	2.0751142501831055	4.116814613342285	2.9980067073478835	3.0624217178609285	0	0.20240525912352197	0.011261094589622654	0.021632640945668122	0.008793984293856777	0.008793707191146617
664	0.14062488079071045	0.010260580856098045	0.14842772483825684	0.010403052808271696	10	467	198	2.215739130973816	4.265242338180542	3.017782064445285	3.08445250736159	0	0.20214799965796315	0.011917763555110409	0.022276270813143192	0.00877383926896489	0.008772598057295656
665	-0.019052505493164062	0.010346519722133962	-0.011132478713989258	0.010458219132317481	10	467	199	2.196686625480652	4.254109859466553	3.018145062410852	3.0845764394439072	0	0.2012745279122941	0.011761348054866599	0.022107539754925354	0.008730815711477649	0.008729810335547025
666	0.12668955326080322	0.007460515402229362	0.13634812831878662	0.00761034050107412	10	467	200	2.323376178741455	4.390457987785339	3.034195305316274	3.1031672515399435	0	0.20067972526570488	0.012338876724243164	0.02268161306429149	0.008706008293825656	0.008704781625442505
667	0.027968883514404297	0.004909359303610472	0.042949676513671875	0.0049132606312696225	10	467	201	2.3513450622558594	4.433407664299011	3.0349775637613163	3.1050119262525726	0	0.19898071530616884	0.01241702675819397	0.022782953381538393	0.008662721398951141	0.008661741209195455
668	0.007802605628967285	0.003946250805725526	0.0209275484085083	0.0037612993903763936	10	467	202	2.3591476678848267	4.4543352127075195	3.0350384444159175	3.105449888534963	0	0.1974881555789047	0.01239406943914309	0.022773722511025805	0.008619546108916559	0.008618545178927161
669	0.08442378044128418	0.00662076992995253	0.09495091438293457	0.006832303133990081	10	467	203	2.443571448326111	4.549286127090454	3.0421658191199157	3.1144655646771184	0	0.19649929951582712	0.012750652166876462	0.023131035342074856	0.008584178278132733	0.00858321353798487
670	0.10994136333465576	0.01644047173267893	0.12484383583068848	0.016952840565238603	10	467	204	2.5535128116607666	4.674129962921143	3.0542529224917985	3.1300515480220383	0	0.19520849631943332	0.01322942414307242	0.02363208362034389	0.008555194212775853	0.008555511433648163
671	-0.0012694597244262695	0.012444137545529088	0.012118935585021973	0.012489869209346693	10	467	205	2.5522433519363403	4.6862488985061646	3.0542545340197904	3.1301984166217522	0	0.1937137255543458	0.013158351182937622	0.023575646620170743	0.008513450366831423	0.008513656416391163
672	-0.056826114654541016	0.007014830611183243	-0.04450225830078125	0.006878917572521459	10	467	206	2.4954172372817993	4.641746640205383	3.0574837413265215	3.1321788676156217	0	0.19252497723100614	0.012816963544706019	0.02324355927909293	0.008478695186272036	0.008478530694853399
673	0.04602527618408203	0.012931257759305481	0.05219697952270508	0.013383870586721969	10	467	207	2.5414425134658813	4.693943619728088	3.0596020673743425	3.1349033922869154	0	0.19187429704865322	0.012978168945868038	0.023384109862799783	0.008438975936340128	0.008438442978533514
674	-0.13980436325073242	0.01735008949708572	-0.12564373016357422	0.017036994662362304	10	467	208	2.401638150215149	4.568299889564514	3.0791473273582852	3.1506897392163324	0	0.19119774173551168	0.012240089080183978	0.022664168606633724	0.00843048020017253	0.008428383112156629
675	-0.017431974411010742	0.006037224878639336	-0.0032618045806884766	0.005791954164863	10	467	209	2.384206175804138	4.565038084983826	3.0794512010901514	3.150700378585455	0	0.18966681671013608	0.012097434928784003	0.022539524504771598	0.008391063842934697	0.008388690230811905
676	0.00915980339050293	0.014640656450012557	0.02141594886779785	0.01508167081414058	10	467	210	2.393365979194641	4.5864540338516235	3.079535103088304	3.151159021451363	0	0.18832246965253668	0.012083379275490793	0.022534148544786078	0.008350830529272917	0.008348458203506747
677	0.0036427974700927734	0.014829756760661894	0.020341873168945312	0.014641402120219027	10	467	211	2.397008776664734	4.606795907020569	3.079548373061712	3.1515728132553846	0	0.18650294096642334	0.012043186028798421	0.022523709138234458	0.008311066725512418	0.0083086150918072
678	0.0529780387878418	0.006152155408926774	0.0651853084564209	0.00616930977417951	10	467	212	2.4499868154525757	4.67198121547699	3.082355045655518	3.1558219376939434	0	0.18524619455200808	0.012237190070310475	0.02272589681272823	0.008273858799647144	0.008271615474865672
679	0.18363285064697266	0.00652177188362657	0.19784164428710938	0.007013838022203345	10	467	213	2.6336196660995483	4.869822859764099	3.1160760694922516	3.1949632539081705	0	0.18488434753436817	0.013045660167370202	0.02355191448949418	0.008274330488792885	0.008273841890498665
680	0.08223676681518555	0.038102347958101745	0.0892488956451416	0.038732089010238724	10	467	214	2.715856432914734	4.959071755409241	3.122838955308467	3.202928619282048	0	0.18430553312026993	0.013370501043651025	0.02386035102074135	0.008241796348785316	0.008240680133598823
681	0.01787114143371582	0.029407709035524476	0.028427600860595703	0.03033394834756109	10	467	215	2.7337275743484497	4.987499356269836	3.1231583330046107	3.203736747772737	0	0.18317450650538758	0.013391532073511141	0.023881693309712633	0.00820321983420382	0.008202109654877388
682	-0.02151346206665039	0.0026383701664371983	-0.005596160888671875	0.0024206171076457395	10	467	216	2.7122141122817993	4.9819031953811646	3.123621162054704	3.203768064789429	0	0.181518656426156	0.013229183263556902	0.023744587011115495	0.008166590053622101	0.008165022392451251
683	0.021367549896240234	0.007968355459070153	0.03371095657348633	0.007944609070250408	10	467	217	2.7335816621780396	5.015614151954651	3.124077734243272	3.2049044933825286	0	0.1802123200128241	0.013266860886856361	0.023790727610941285	0.008128781159647484	0.008127264430174894
684	-0.013944149017333984	0.02419102693579589	-0.003339529037475586	0.024281810300919915	10	467	218	2.7196375131607056	5.012274622917175	3.12427217353509	3.2049156458367207	0	0.1791202100626641	0.013141464527850876	0.023665703386755034	0.008092206251308492	0.008090690949758231
685	0.06322252750396729	0.017319215988621295	0.0710744857788086	0.01710131328096054	10	467	219	2.782860040664673	5.083349108695984	3.1282692615190797	3.209967228365443	0	0.1783847792656717	0.01337119417453031	0.023883174865617664	0.00805827580183663	0.008056427870650812
686	-0.053105711936950684	0.022430759699787473	-0.0452343225479126	0.022196527394683585	10	467	220	2.729754328727722	5.038114786148071	3.13108947815941	3.2120133723018114	0	0.17773613702419377	0.013067646658039528	0.02356756985459698	0.008027137030560945	0.00802576397766847
687	0.13332974910736084	0.013061547491489023	0.14287126064300537	0.013307328181227263	10	467	221	2.863084077835083	5.180986046791077	3.148866300156442	3.232425569419533	0	0.17729400556011976	0.013614292578263716	0.024109859358180653	0.008009243321845338	0.008007583507343026
688	-0.0458986759185791	0.02873273122787623	-0.03168988227844238	0.029191468365695528	10	467	222	2.817185401916504	5.149296164512634	3.1509729886075206	3.2334298180583545	0	0.17594400596222337	0.013345003128051758	0.0238573718394629	0.007977466433862995	0.007975265479528435
689	0.032089948654174805	0.011394251501940289	0.03915977478027344	0.01144908701633085	10	467	223	2.8492753505706787	5.188455939292908	3.152002753412148	3.2349633060191962	0	0.17522065371590495	0.01342943981961087	0.023926301582439524	0.007941899469830383	0.00793955880552894
690	-0.15450143814086914	0.014859581162340874	-0.14301705360412598	0.014664887577339414	10	467	224	2.6947739124298096	5.045438885688782	3.175873447799745	3.2554171836408017	0	0.17511464930478693	0.0126763865552141	0.023177676671289008	0.007941987937364803	0.007939249502627812
691	-0.2253708839416504	0.013938775685460314	-0.21832036972045898	0.013809821100153385	10	467	225	2.469403028488159	4.827118515968323	3.226665483128386	3.3030809674756796	0	0.17657348298297898	0.01161367552621024	0.02209956039275442	0.007977553255622691	0.007976918859690119
692	-0.20219731330871582	0.009836210641140042	-0.19342780113220215	0.00923888090727587	10	467	226	2.2672057151794434	4.633690714836121	3.267549236637649	3.3404952817265183	0	0.1773965807643409	0.010663404464721679	0.021141661008199055	0.007998666769834455	0.007998949603024809
693	-0.03397572040557861	0.013970060141346607	-0.02613377571105957	0.014092086495509193	10	467	227	2.2332299947738647	4.607556939125061	3.268703586214727	3.3411782559594343	0	0.17667318024873868	0.010465886213083184	0.020932477659883753	0.007965645023059393	0.007966224291503376
694	0.07098627090454102	0.002612544481394252	0.08339822292327881	0.0029040342198669578	10	467	228	2.3042162656784058	4.69095516204834	3.27374263687166	3.348133519546195	0	0.17555114911031805	0.010732495837274626	0.021207657154436153	0.007934956664447412	0.00793582559328559
695	0.1552731990814209	0.042872083525310245	0.1659085750579834	0.04347363273330984	10	467	229	2.4594894647598267	4.856863737106323	3.2978524032246384	3.3756591748239657	0	0.17524689936660431	0.01136644629009983	0.021842310303135923	0.007925472775354566	0.007926391345737884
